OrderID,CustomerID,OrderDate,ShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,OrderValue,QuantityOrdered,QuantityShipped,QuantityReturned,IsAccurate,Region
O01145,C001,2024-09-10,2024-09-11,2024-09-17,2024-09-17,Delivered,106.82,1,1,0,1,South
O01146,C022,2024-10-23,2024-10-24,2024-10-28,2024-10-29,Delivered,120.32,2,1,0,1,South
O01147,C012,2024-04-21,2024-04-24,2024-04-24,2024-04-24,Delivered,2122.8,12,12,0,1,Northeast
O01148,C018,2024-10-05,2024-10-07,2024-10-11,2024-10-07,Delivered,69.25,1,1,0,0,West
O01149,C002,2024-06-17,2024-06-18,2024-06-20,2024-06-22,Delivered,1439.68,8,8,0,1,Northeast
O01150,C008,2024-05-11,2024-05-13,2024-05-17,2024-05-14,Delivered,615.6,20,12,0,1,Northeast
O01151,C027,2024-06-09,2024-06-11,2024-06-13,2024-06-16,Delivered,3594.2,20,20,0,1,South
O01152,C034,2024-03-24,,2024-03-31,,Placed,153.12,8,0,0,1,Midwest
O01153,C013,2024-11-09,2024-11-12,2024-11-15,2024-11-12,Delivered,2450.8,20,15,0,1,South
O01154,C038,2024-04-11,2024-04-14,2024-04-18,2024-04-17,Delivered,662.7,10,10,0,1,South
O01155,C004,2024-09-08,2024-09-10,2024-09-12,2024-09-10,Delivered,407.77,11,11,0,1,South
O01156,C031,2024-06-29,2024-06-30,2024-07-03,2024-07-02,Delivered,1693.58,14,14,0,1,Midwest
O01157,C025,2024-03-23,2024-03-25,2024-03-30,2024-03-26,Delivered,72.66,3,3,1,0,Northeast
O01158,C017,2024-04-23,2024-04-26,2024-04-26,2024-04-26,Delivered,659.68,4,4,1,1,South
O01159,C018,2024-04-23,2024-04-25,2024-04-29,2024-04-29,Delivered,1296.63,9,3,2,1,West
O01160,C016,2024-02-03,2024-02-06,2024-02-10,2024-02-10,Delivered,2364.17,19,19,0,1,West
O01161,C037,2024-10-20,2024-10-23,2024-10-25,2024-10-24,Delivered,366.12,6,6,0,1,Midwest
O01162,C001,2024-05-25,2024-05-28,2024-05-30,,Shipped,1506.45,11,11,0,1,South
O01163,C040,2024-08-11,2024-08-13,2024-08-16,2024-08-14,Delivered,930.7,5,5,0,0,Midwest
O01164,C025,2024-05-05,2024-05-08,2024-05-11,2024-05-10,Delivered,137.96,4,4,0,1,Northeast
O01165,C024,2024-06-23,,2024-06-27,,Placed,53.8,2,0,0,1,West
O01166,C038,2024-05-27,2024-05-28,2024-06-01,2024-06-01,Delivered,49.06,1,1,0,1,South
O01167,C029,2024-03-11,2024-03-13,2024-03-15,,Shipped,1533.6,8,8,0,1,Northeast
O01168,C008,2024-08-29,2024-08-31,2024-09-01,2024-09-01,Delivered,550.8,9,9,0,1,Northeast
O01169,C002,2024-02-24,2024-02-25,2024-02-29,2024-02-29,Delivered,199.02,1,1,0,1,Northeast
O01170,C032,2024-04-24,2024-04-25,2024-05-01,2024-04-25,Delivered,1127.49,7,7,0,1,Northeast
O01171,C022,2024-06-25,2024-06-26,2024-06-29,,Shipped,1159.76,8,8,0,1,South
O01172,C040,2024-04-24,2024-04-26,2024-04-29,2024-04-26,Delivered,697.48,7,7,0,1,Midwest
O01173,C029,2024-01-15,,2024-01-18,,Cancelled,302.46,2,0,0,1,Northeast
O01174,C028,2024-01-12,2024-01-15,2024-01-16,2024-01-21,Delivered,486.72,16,16,0,1,Midwest
O01175,C006,2024-04-09,2024-04-11,2024-04-12,2024-04-12,Delivered,958.5,6,6,0,1,Northeast
O01176,C008,2024-01-13,2024-01-14,2024-01-19,2024-01-18,Delivered,2456.67,17,9,0,1,Northeast
O01177,C020,2024-08-04,2024-08-05,2024-08-09,2024-08-07,Delivered,532.5,5,5,0,1,Northeast
O01178,C006,2024-08-04,2024-08-06,2024-08-07,2024-08-07,Delivered,284.36,2,2,0,1,Northeast
O01179,C004,2024-07-22,2024-07-23,2024-07-26,2024-07-24,Delivered,3048.36,19,19,6,1,South
O01180,C015,2024-12-10,2024-12-12,2024-12-14,2024-12-14,Delivered,2539.08,12,12,0,1,Northeast
O01181,C020,2024-04-30,2024-05-03,2024-05-06,2024-05-04,Delivered,703.76,8,8,0,1,Northeast
O01182,C002,2024-09-08,2024-09-11,2024-09-12,2024-09-15,Delivered,337.65,15,15,0,1,Northeast
O01183,C022,2024-04-21,2024-04-22,2024-04-26,2024-04-22,Delivered,360.15,15,15,0,1,South
O01184,C020,2024-04-02,2024-04-05,2024-04-07,2024-04-05,Delivered,1100.55,15,15,0,1,Northeast
O01185,C008,2024-02-26,2024-02-27,2024-03-04,2024-03-10,Delivered,2398.68,18,18,0,1,Northeast
O01186,C014,2024-11-08,2024-11-11,2024-11-15,2024-11-11,Delivered,1624.22,13,13,0,1,West
O01187,C028,2024-06-13,2024-06-14,2024-06-19,2024-06-18,Delivered,2759.12,13,9,0,0,Midwest
O01188,C017,2024-06-05,2024-06-07,2024-06-08,2024-06-08,Delivered,2986.02,18,18,15,1,South
O01189,C012,2024-07-18,2024-07-19,2024-07-24,2024-07-26,Delivered,4024.58,19,19,0,1,Northeast
O01190,C016,2024-10-06,2024-10-08,2024-10-11,2024-10-08,Delivered,516.76,4,4,0,1,West
O01191,C027,2024-02-16,2024-02-18,2024-02-19,2024-02-19,Delivered,3617.8,20,20,0,1,South
O01192,C032,2024-02-06,2024-02-07,2024-02-09,2024-02-08,Delivered,579.24,3,2,0,1,Northeast
O01193,C010,2024-09-23,,2024-09-29,,Placed,2823.59,19,0,0,1,South
O01194,C033,2024-02-03,2024-02-06,2024-02-07,2024-02-07,Delivered,765.72,4,4,0,1,West
O01195,C014,2024-06-01,2024-06-04,2024-06-04,2024-06-04,Delivered,1641.12,13,13,0,1,West
O01196,C014,2024-02-01,2024-02-02,2024-02-04,2024-02-02,Delivered,230.76,3,3,0,1,West
O01197,C031,2024-02-07,2024-02-08,2024-02-12,,Shipped,1291.8,10,10,0,1,Midwest
O01198,C009,2024-08-29,2024-08-30,2024-09-02,2024-08-30,Delivered,3315.78,18,18,17,1,West
O01199,C004,2024-01-20,2024-01-23,2024-01-25,2024-01-23,Delivered,1013.4,9,8,0,1,South
O01200,C014,2024-01-28,2024-01-31,2024-02-03,2024-01-31,Delivered,855.57,19,19,0,1,West
O01201,C005,2024-10-19,2024-10-22,2024-10-26,,Shipped,811.26,18,18,0,1,Midwest
O01202,C034,2024-11-05,2024-11-07,2024-11-12,2024-11-07,Delivered,623.12,4,4,0,1,Midwest
O01203,C013,2024-07-31,2024-08-03,2024-08-07,2024-08-03,Delivered,120.75,5,5,0,1,South
O01204,C005,2024-11-27,2024-11-30,2024-12-03,2024-11-30,Delivered,334.95,3,3,0,1,Midwest
O01205,C003,2024-10-09,2024-10-11,2024-10-15,2024-10-13,Delivered,1419.04,14,14,0,1,South
O01206,C040,2024-03-31,2024-04-03,2024-04-03,2024-04-03,Delivered,804.48,8,8,0,1,Midwest
O01207,C001,2024-06-29,2024-07-02,2024-07-02,2024-07-02,Delivered,179.59,1,1,0,1,South
O01208,C018,2024-09-09,2024-09-10,2024-09-16,2024-09-12,Delivered,419.55,15,15,0,1,West
O01209,C036,2024-09-29,2024-10-01,2024-10-05,,Shipped,256.55,5,5,0,1,West
O01210,C015,2024-05-05,2024-05-07,2024-05-08,2024-05-08,Delivered,1268.64,16,16,0,0,Northeast
O01211,C002,2024-01-14,,2024-01-20,,Cancelled,1196.1,15,0,0,1,Northeast
O01212,C037,2024-05-25,2024-05-28,2024-05-31,2024-05-28,Delivered,198.4,2,2,2,1,Midwest
O01213,C001,2024-03-25,2024-03-26,2024-04-01,2024-03-28,Delivered,783.93,7,7,0,1,South
O01214,C034,2024-07-29,2024-07-30,2024-08-02,2024-08-08,Delivered,340.32,8,8,0,0,Midwest
O01215,C010,2024-10-21,,2024-10-27,,Cancelled,503.1,9,0,0,1,South
O01216,C014,2024-03-05,,2024-03-09,,Placed,2111.4,18,0,0,1,West
O01217,C022,2024-02-13,2024-02-16,2024-02-16,2024-02-16,Delivered,1319.01,7,3,0,1,South
O01218,C011,2024-07-22,2024-07-24,2024-07-29,2024-07-27,Delivered,2649.2,20,20,0,1,Midwest
O01219,C018,2024-02-12,2024-02-14,2024-02-16,2024-02-15,Delivered,306.75,15,15,0,1,West
O01220,C015,2024-04-30,,2024-05-03,,Cancelled,1106.16,11,0,0,1,Northeast
O01221,C037,2024-10-08,2024-10-10,2024-10-14,2024-10-12,Delivered,1473.89,11,3,0,1,Midwest
O01222,C015,2024-09-22,2024-09-24,2024-09-26,,Shipped,231.84,14,14,0,1,Northeast
O01223,C022,2024-07-29,2024-07-31,2024-08-04,2024-08-10,Delivered,3076.1,19,19,0,0,South
O01224,C039,2024-10-19,2024-10-20,2024-10-24,2024-10-24,Delivered,975.37,11,11,0,1,Midwest
O01225,C010,2024-06-13,2024-06-14,2024-06-18,2024-06-17,Delivered,2102.24,14,14,0,1,South
O01226,C032,2024-08-25,2024-08-27,2024-08-30,2024-08-28,Delivered,354.78,2,2,2,1,Northeast
O01227,C005,2024-01-20,2024-01-23,2024-01-24,2024-01-23,Delivered,2356.74,18,18,0,1,Midwest
O01228,C028,2024-10-09,2024-10-12,2024-10-12,2024-10-12,Delivered,703.71,9,9,0,1,Midwest
O01229,C022,2024-08-26,2024-08-29,2024-09-02,2024-09-01,Delivered,2496.6,19,19,0,0,South
O01230,C029,2024-10-07,2024-10-10,2024-10-12,2024-10-11,Delivered,2255.68,19,19,0,1,Northeast
O01231,C040,2024-08-13,2024-08-14,2024-08-18,2024-08-19,Delivered,118.38,6,6,0,1,Midwest
O01232,C027,2024-01-30,2024-02-01,2024-02-06,2024-02-02,Delivered,50.16,1,1,0,1,South
O01233,C019,2024-02-08,2024-02-09,2024-02-14,2024-02-09,Delivered,2243.52,16,16,0,1,Midwest
O01234,C022,2024-12-13,,2024-12-17,,Placed,1015.9,5,0,0,1,South
O01235,C038,2024-05-26,2024-05-27,2024-05-29,2024-05-28,Delivered,1524.67,7,7,2,0,South
O01236,C002,2024-11-16,2024-11-19,2024-11-20,2024-11-20,Delivered,2477.58,14,14,0,1,Northeast
O01237,C022,2024-11-15,2024-11-18,2024-11-19,2024-11-24,Delivered,2862.73,19,10,0,1,South
O01238,C038,2024-03-10,2024-03-12,2024-03-14,2024-03-13,Delivered,633.4,10,10,5,1,South
O01239,C020,2024-06-05,2024-06-08,2024-06-10,2024-06-10,Delivered,3864.6,18,7,0,1,Northeast
O01240,C006,2024-02-14,,2024-02-18,,Cancelled,290.92,2,0,0,1,Northeast
O01241,C040,2024-03-29,,2024-04-04,,Cancelled,1049.4,10,0,0,1,Midwest
O01242,C033,2024-11-10,2024-11-13,2024-11-16,2024-11-15,Delivered,2838.24,18,18,0,1,West
O01243,C032,2024-08-03,2024-08-06,2024-08-10,2024-08-08,Delivered,2154.4,16,2,0,1,Northeast
O01244,C032,2024-02-03,,2024-02-08,,Placed,276.1,10,0,0,1,Northeast
O01245,C007,2024-04-30,2024-05-03,2024-05-06,2024-05-04,Delivered,2008.3,10,10,0,0,Midwest
O01246,C036,2024-09-09,2024-09-10,2024-09-16,2024-09-12,Delivered,358.2,3,3,0,0,West
O01247,C029,2024-12-02,2024-12-05,2024-12-06,2024-12-06,Delivered,606.45,5,5,0,1,Northeast
O01248,C007,2024-08-24,2024-08-26,2024-08-28,,Shipped,574.74,6,6,0,1,Midwest
O01249,C028,2024-11-18,,2024-11-21,,Placed,107.1,5,0,0,1,Midwest
O01250,C007,2024-09-25,2024-09-28,2024-09-30,2024-09-30,Delivered,569.62,19,19,0,1,Midwest
O01251,C029,2024-03-08,2024-03-11,2024-03-14,2024-03-14,Delivered,659.88,13,13,0,1,Northeast
O01252,C025,2024-05-27,2024-05-29,2024-05-31,2024-05-31,Delivered,1385.01,9,9,0,1,Northeast
O01253,C035,2024-05-24,2024-05-25,2024-05-29,2024-05-28,Delivered,1137.18,11,11,0,1,West
O01254,C025,2024-01-23,2024-01-25,2024-01-26,2024-01-26,Delivered,1747.94,17,17,5,1,Northeast
O01255,C036,2024-03-18,2024-03-21,2024-03-24,2024-03-24,Delivered,1240.89,7,7,0,1,West
O01256,C038,2024-12-06,2024-12-07,2024-12-12,2024-12-08,Delivered,3320.95,17,17,0,1,South
O01257,C013,2024-06-14,2024-06-16,2024-06-21,2024-06-17,Delivered,2001.65,19,19,0,1,South
O01258,C028,2024-09-11,2024-09-13,2024-09-14,,Shipped,634.4,13,13,0,1,Midwest
O01259,C010,2024-08-09,2024-08-10,2024-08-12,2024-08-12,Delivered,2777.32,13,13,0,1,South
O01260,C036,2024-10-01,2024-10-04,2024-10-06,2024-10-05,Delivered,1617.0,20,20,0,1,West
O01261,C014,2024-06-04,2024-06-07,2024-06-08,2024-06-07,Delivered,1424.94,17,17,0,1,West
O01262,C025,2024-02-16,,2024-02-20,,Cancelled,2617.05,15,0,0,1,Northeast
O01263,C018,2024-03-18,2024-03-19,2024-03-25,2024-03-20,Delivered,275.47,13,13,0,1,West
O01264,C003,2024-09-21,2024-09-22,2024-09-26,2024-09-25,Delivered,2175.69,19,19,0,1,South
O01265,C021,2024-10-11,2024-10-12,2024-10-18,2024-10-24,Delivered,2103.92,17,17,0,1,South
O01266,C024,2024-06-27,2024-06-29,2024-06-30,2024-07-01,Delivered,348.32,2,2,0,1,West
O01267,C001,2024-09-23,2024-09-26,2024-09-29,2024-09-26,Delivered,1370.52,9,9,0,1,South
O01268,C019,2024-08-24,2024-08-27,2024-08-27,2024-08-27,Delivered,1988.83,17,17,0,1,Midwest
O01269,C008,2024-01-02,2024-01-03,2024-01-05,2024-01-10,Delivered,72.27,1,1,0,1,Northeast
O01270,C040,2024-01-27,2024-01-30,2024-02-02,2024-02-01,Delivered,364.38,3,1,0,1,Midwest
O01271,C016,2024-05-06,2024-05-08,2024-05-13,2024-05-13,Delivered,740.56,8,8,0,0,West
O01272,C040,2024-06-29,2024-07-01,2024-07-02,,Shipped,1020.8,10,10,0,1,Midwest
O01273,C007,2024-12-14,2024-12-16,2024-12-20,2024-12-23,Delivered,1878.84,17,17,0,1,Midwest
O01274,C037,2024-12-03,2024-12-06,2024-12-09,2024-12-08,Delivered,2761.08,19,19,0,1,Midwest
O01275,C033,2024-03-18,2024-03-20,2024-03-21,2024-03-22,Delivered,540.16,4,4,0,1,West
O01276,C020,2024-03-12,2024-03-14,2024-03-17,2024-03-23,Delivered,1090.72,16,16,0,1,Northeast
O01277,C030,2024-01-25,2024-01-28,2024-01-28,2024-01-28,Delivered,182.34,1,1,0,1,South
O01278,C032,2024-03-04,,2024-03-07,,Cancelled,1351.0,7,0,0,1,Northeast
O01279,C003,2024-02-05,2024-02-07,2024-02-12,2024-02-10,Delivered,137.9,5,5,0,1,South
O01280,C026,2024-11-22,2024-11-23,2024-11-28,2024-11-27,Delivered,614.56,8,8,0,0,West
O01281,C005,2024-04-02,,2024-04-08,,Cancelled,291.12,8,0,0,1,Midwest
O01282,C008,2024-03-04,2024-03-06,2024-03-09,2024-03-08,Delivered,1332.45,9,9,0,1,Northeast
O01283,C019,2024-01-15,2024-01-16,2024-01-18,2024-01-16,Delivered,578.06,7,7,0,1,Midwest
O01284,C011,2024-09-27,2024-09-28,2024-10-02,2024-09-29,Delivered,2341.17,13,13,0,1,Midwest
O01285,C018,2024-06-25,2024-06-26,2024-06-29,2024-06-28,Delivered,1393.6,10,10,0,1,West
O01286,C033,2024-08-23,2024-08-26,2024-08-26,2024-08-26,Delivered,1712.9,10,10,4,1,West
O01287,C004,2024-01-18,,2024-01-22,,Cancelled,1514.94,14,0,0,1,South
O01288,C036,2024-02-21,2024-02-22,2024-02-27,2024-02-25,Delivered,3724.7,17,17,0,1,West
O01289,C038,2024-02-06,2024-02-08,2024-02-10,2024-02-10,Delivered,3448.44,18,18,0,1,South
O01290,C031,2024-01-22,2024-01-23,2024-01-28,2024-01-25,Delivered,1160.16,6,6,0,1,Midwest
O01291,C018,2024-01-08,2024-01-11,2024-01-15,2024-01-13,Delivered,237.15,3,3,0,1,West
O01292,C025,2024-01-09,,2024-01-15,,Placed,2730.71,17,0,0,1,Northeast
O01293,C017,2024-07-26,2024-07-27,2024-07-30,2024-07-30,Delivered,2884.0,14,14,4,1,South
O01294,C022,2024-10-23,2024-10-25,2024-10-29,2024-11-01,Delivered,756.1,10,10,0,1,South
O01295,C036,2024-02-18,2024-02-21,2024-02-22,2024-02-22,Delivered,1541.67,13,13,0,1,West
O01296,C025,2024-02-27,2024-03-01,2024-03-05,2024-03-10,Delivered,673.5,6,6,0,1,Northeast
O01297,C039,2024-06-20,2024-06-22,2024-06-25,2024-07-02,Delivered,207.35,1,1,0,1,Midwest
O01298,C039,2024-08-02,2024-08-05,2024-08-07,2024-08-07,Delivered,477.84,8,8,0,1,Midwest
O01299,C022,2024-06-29,,2024-07-04,,Cancelled,1665.15,17,0,0,1,South
O01300,C025,2024-01-08,2024-01-11,2024-01-13,,Shipped,1552.32,16,16,0,1,Northeast
O01301,C029,2024-06-06,2024-06-07,2024-06-13,2024-06-09,Delivered,667.7,5,5,0,1,Northeast
O01302,C036,2024-03-18,,2024-03-22,,Cancelled,204.84,3,0,0,1,West
O01303,C016,2024-11-08,2024-11-10,2024-11-13,2024-11-10,Delivered,1689.87,13,13,0,1,West
O01304,C001,2024-07-08,2024-07-11,2024-07-11,2024-07-11,Delivered,444.6,19,19,0,1,South
O01305,C036,2024-07-23,2024-07-26,2024-07-29,2024-07-28,Delivered,130.94,1,1,0,1,West
O01306,C040,2024-08-25,2024-08-26,2024-08-30,2024-09-05,Delivered,778.35,5,5,0,1,Midwest
O01307,C031,2024-08-16,2024-08-19,2024-08-22,2024-08-21,Delivered,2323.8,20,20,0,1,Midwest
O01308,C040,2024-02-15,,2024-02-22,,Placed,867.36,8,0,0,1,Midwest
O01309,C021,2024-02-27,2024-03-01,2024-03-03,,Shipped,823.1,10,10,0,1,South
O01310,C037,2024-08-01,2024-08-02,2024-08-06,,Shipped,1818.83,17,17,0,1,Midwest
O01311,C015,2024-01-22,2024-01-24,2024-01-26,,Shipped,640.4,8,8,0,1,Northeast
O01312,C004,2024-03-30,2024-03-31,2024-04-05,2024-04-03,Delivered,1900.0,19,19,0,1,South
O01313,C014,2024-11-09,2024-11-12,2024-11-16,2024-11-16,Delivered,848.25,9,9,0,1,West
O01314,C017,2024-04-20,2024-04-23,2024-04-27,2024-04-26,Delivered,123.42,2,2,0,1,South
O01315,C005,2024-04-18,2024-04-20,2024-04-25,2024-04-25,Delivered,2720.6,20,20,0,1,Midwest
O01316,C039,2024-05-10,2024-05-13,2024-05-15,2024-05-20,Delivered,25.63,1,1,1,1,Midwest
O01317,C036,2024-08-20,2024-08-21,2024-08-27,,Shipped,655.33,13,13,0,1,West
O01318,C032,2024-01-22,2024-01-24,2024-01-26,2024-01-25,Delivered,553.35,15,15,0,1,Northeast
O01319,C007,2024-01-15,2024-01-18,2024-01-20,2024-01-24,Delivered,1661.79,13,13,0,0,Midwest
O01320,C013,2024-01-02,2024-01-05,2024-01-06,2024-01-09,Delivered,1286.0,20,20,0,1,South
O01321,C032,2024-08-30,,2024-09-06,,Placed,399.68,8,0,0,1,Northeast
O01322,C020,2024-09-26,2024-09-29,2024-09-30,2024-09-30,Delivered,162.08,8,8,0,1,Northeast
O01323,C002,2024-06-27,2024-06-28,2024-07-03,2024-07-03,Delivered,435.47,7,7,0,1,Northeast
O01324,C037,2024-07-03,2024-07-04,2024-07-06,2024-07-06,Delivered,2600.0,16,16,10,1,Midwest
O01325,C002,2024-11-04,2024-11-06,2024-11-07,2024-11-07,Delivered,445.8,15,15,0,1,Northeast
O01326,C032,2024-05-28,,2024-06-04,,Placed,2069.25,15,0,0,1,Northeast
O01327,C008,2024-03-20,2024-03-22,2024-03-27,2024-03-22,Delivered,192.24,1,1,0,1,Northeast
O01328,C023,2024-05-03,2024-05-04,2024-05-06,2024-05-05,Delivered,1354.14,9,9,0,1,West
O01329,C020,2024-02-27,2024-03-01,2024-03-02,2024-03-02,Delivered,79.26,2,2,0,1,Northeast
O01330,C040,2024-08-13,2024-08-16,2024-08-19,2024-08-19,Delivered,2402.44,17,17,7,0,Midwest
O01331,C036,2024-11-29,2024-12-02,2024-12-03,2024-12-02,Delivered,1549.72,17,17,0,0,West
O01332,C004,2024-02-06,2024-02-09,2024-02-10,2024-02-10,Delivered,840.75,5,2,0,0,South
O01333,C008,2024-07-25,2024-07-27,2024-08-01,2024-07-27,Delivered,1500.03,9,9,0,0,Northeast
O01334,C037,2024-10-13,2024-10-15,2024-10-16,2024-10-15,Delivered,1155.9,10,10,0,1,Midwest
O01335,C032,2024-03-10,2024-03-13,2024-03-16,2024-03-14,Delivered,620.1,10,10,0,1,Northeast
O01336,C019,2024-07-08,2024-07-11,2024-07-11,2024-07-11,Delivered,258.12,6,6,0,0,Midwest
O01337,C023,2024-09-29,,2024-10-03,,Cancelled,27.82,1,0,0,1,West
O01338,C009,2024-11-09,2024-11-10,2024-11-13,2024-11-11,Delivered,1083.83,11,11,6,1,West
O01339,C028,2024-10-28,,2024-11-03,,Cancelled,1235.82,6,0,0,1,Midwest
O01340,C037,2024-05-31,2024-06-03,2024-06-03,,Shipped,445.3,5,5,0,1,Midwest
O01341,C007,2024-06-30,2024-07-03,2024-07-07,2024-07-11,Delivered,2318.54,14,14,0,1,Midwest
O01342,C039,2024-02-29,2024-03-01,2024-03-06,2024-03-02,Delivered,1944.7,10,2,0,1,Midwest
O01343,C018,2024-03-02,2024-03-03,2024-03-09,2024-03-03,Delivered,259.47,3,3,0,1,West
O01344,C036,2024-06-27,2024-06-28,2024-07-02,2024-07-09,Delivered,1527.3,18,12,0,1,West
O01345,C025,2024-08-09,2024-08-10,2024-08-14,2024-08-14,Delivered,89.08,4,4,0,1,Northeast
O01346,C009,2024-04-05,2024-04-06,2024-04-08,2024-04-07,Delivered,946.92,6,6,0,1,West
O01347,C018,2024-02-01,2024-02-02,2024-02-04,2024-02-03,Delivered,766.02,17,17,0,1,West
O01348,C037,2024-10-01,2024-10-03,2024-10-04,,Shipped,3918.8,20,20,0,1,Midwest
O01349,C028,2024-11-18,2024-11-20,2024-11-23,2024-11-23,Delivered,577.84,4,4,0,1,Midwest
O01350,C034,2024-01-22,,2024-01-29,,Placed,153.32,2,0,0,1,Midwest
O01351,C006,2024-07-27,2024-07-29,2024-07-30,2024-07-29,Delivered,326.76,6,6,0,1,Northeast
O01352,C028,2024-09-03,2024-09-05,2024-09-09,2024-09-13,Delivered,336.28,4,4,0,1,Midwest
O01353,C037,2024-10-19,2024-10-22,2024-10-23,2024-10-23,Delivered,3232.2,15,15,0,1,Midwest
O01354,C038,2024-05-25,2024-05-26,2024-05-30,2024-05-26,Delivered,1681.82,14,14,0,0,South
O01355,C004,2024-11-26,2024-11-29,2024-11-30,2024-11-30,Delivered,1790.4,15,15,0,1,South
O01356,C038,2024-02-12,2024-02-15,2024-02-19,2024-02-15,Delivered,372.26,2,1,1,1,South
O01357,C020,2024-09-08,2024-09-10,2024-09-11,2024-09-10,Delivered,2136.56,17,17,0,1,Northeast
O01358,C003,2024-04-05,2024-04-07,2024-04-10,2024-04-07,Delivered,435.72,6,6,0,1,South
O01359,C014,2024-10-19,2024-10-21,2024-10-25,2024-10-21,Delivered,662.2,20,15,14,1,West
O01360,C005,2024-06-20,2024-06-23,2024-06-26,2024-06-26,Delivered,669.6,9,9,0,1,Midwest
O01361,C013,2024-09-21,2024-09-22,2024-09-25,2024-09-25,Delivered,183.76,8,1,0,0,South
O01362,C035,2024-09-27,2024-09-29,2024-10-04,2024-09-29,Delivered,404.1,10,10,0,1,West
O01363,C039,2024-06-14,2024-06-15,2024-06-18,2024-06-15,Delivered,368.64,18,17,9,1,Midwest
O01364,C040,2024-04-05,2024-04-07,2024-04-10,2024-04-12,Delivered,1945.44,16,16,0,1,Midwest
O01365,C013,2024-06-20,2024-06-21,2024-06-23,,Shipped,918.06,13,13,0,1,South
O01366,C007,2024-02-12,2024-02-14,2024-02-19,2024-02-16,Delivered,1302.84,6,6,6,1,Midwest
O01367,C035,2024-08-10,,2024-08-13,,Placed,30.54,1,0,0,1,West
O01368,C032,2024-03-21,2024-03-23,2024-03-27,2024-03-23,Delivered,1467.62,11,3,0,1,Northeast
O01369,C021,2024-06-23,2024-06-26,2024-06-27,2024-06-27,Delivered,722.04,4,3,0,1,South
O01370,C015,2024-10-05,2024-10-06,2024-10-10,2024-10-10,Delivered,1190.48,8,8,0,1,Northeast
O01371,C005,2024-08-11,2024-08-14,2024-08-16,2024-08-14,Delivered,1137.71,7,7,0,1,Midwest
O01372,C018,2024-05-20,2024-05-22,2024-05-23,2024-05-22,Delivered,2479.95,15,15,0,1,West
O01373,C040,2024-03-08,2024-03-09,2024-03-15,2024-03-10,Delivered,1419.5,17,17,0,1,Midwest
O01374,C020,2024-12-09,2024-12-12,2024-12-13,2024-12-13,Delivered,4071.7,19,19,0,1,Northeast
O01375,C009,2024-03-23,,2024-03-27,,Placed,1606.88,16,0,0,1,West
O01376,C027,2024-11-10,2024-11-12,2024-11-14,2024-11-14,Delivered,1129.31,7,7,0,1,South
O01377,C011,2024-08-10,2024-08-12,2024-08-13,2024-08-12,Delivered,669.13,7,7,0,0,Midwest
O01378,C021,2024-10-18,2024-10-19,2024-10-24,,Shipped,840.9,10,10,0,1,South
O01379,C024,2024-03-24,2024-03-27,2024-03-31,2024-03-30,Delivered,1865.44,16,16,0,1,West
O01380,C007,2024-04-21,2024-04-22,2024-04-25,2024-04-22,Delivered,1685.32,14,14,0,1,Midwest
O01381,C016,2024-09-04,,2024-09-08,,Cancelled,3119.99,19,0,0,1,West
O01382,C021,2024-01-27,2024-01-28,2024-01-30,2024-01-28,Delivered,1223.91,9,9,0,1,South
O01383,C024,2024-05-27,2024-05-30,2024-06-02,2024-05-30,Delivered,1434.51,11,11,0,1,West
O01384,C016,2024-12-12,2024-12-15,2024-12-19,2024-12-16,Delivered,1228.48,16,16,0,1,West
O01385,C013,2024-06-08,2024-06-09,2024-06-13,2024-06-11,Delivered,2041.34,14,14,0,0,South
O01386,C007,2024-11-25,2024-11-28,2024-11-29,2024-11-28,Delivered,1076.68,11,11,0,1,Midwest
O01387,C039,2024-03-10,2024-03-13,2024-03-14,2024-03-13,Delivered,897.06,6,6,0,1,Midwest
O01388,C021,2024-10-22,2024-10-23,2024-10-29,2024-10-28,Delivered,2745.75,15,15,0,1,South
O01389,C002,2024-02-11,2024-02-13,2024-02-17,2024-02-15,Delivered,282.42,9,9,6,1,Northeast
O01390,C015,2024-09-12,2024-09-13,2024-09-19,,Shipped,2760.29,17,17,0,1,Northeast
O01391,C002,2024-02-03,2024-02-05,2024-02-06,2024-02-05,Delivered,858.77,11,1,0,1,Northeast
O01392,C029,2024-06-23,2024-06-26,2024-06-30,2024-06-26,Delivered,235.32,6,6,0,1,Northeast
O01393,C033,2024-03-08,2024-03-10,2024-03-14,2024-03-21,Delivered,1530.13,7,7,0,1,West
O01394,C012,2024-07-27,2024-07-30,2024-07-31,2024-07-31,Delivered,38.46,1,1,0,1,Northeast
O01395,C027,2024-04-15,2024-04-17,2024-04-19,2024-04-17,Delivered,515.15,5,5,5,0,South
O01396,C018,2024-07-24,2024-07-27,2024-07-27,2024-07-27,Delivered,970.56,16,16,0,1,West
O01397,C016,2024-07-17,2024-07-19,2024-07-20,2024-07-20,Delivered,1247.96,14,14,0,0,West
O01398,C024,2024-05-29,2024-05-31,2024-06-04,2024-06-04,Delivered,81.09,1,1,0,1,West
O01399,C026,2024-10-22,2024-10-25,2024-10-25,2024-10-25,Delivered,2306.6,20,20,0,1,West
O01400,C036,2024-05-22,2024-05-23,2024-05-29,2024-05-27,Delivered,2298.0,15,15,0,1,West
